Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-28 15:15:00-05:00,148.2530059814453,148.3000030517578,148.00999450683594,148.07000732421875,1091232,0.0,0.0
2023-02-28 15:30:00-05:00,148.0800018310547,148.1199951171875,147.86000061035156,148.01890563964844,1477536,0.0,0.0
2023-02-28 15:45:00-05:00,148.0,148.1199951171875,147.3699951171875,147.39999389648438,5219765,0.0,0.0
2023-03-01 09:30:00-05:00,146.89500427246094,146.94000244140625,146.30999755859375,146.4499969482422,4550609,0.0,0.0
2023-03-01 09:45:00-05:00,146.4550018310547,147.22850036621094,146.39199829101562,146.9199981689453,2413985,0.0,0.0
2023-03-01 10:00:00-05:00,146.92999267578125,147.14999389648438,145.50999450683594,145.72000122070312,3229730,0.0,0.0
2023-03-01 10:15:00-05:00,145.7100067138672,145.92999267578125,145.49000549316406,145.6699981689453,1793955,0.0,0.0
2023-03-01 10:30:00-05:00,145.66000366210938,146.77000427246094,145.60009765625,146.66000366210938,1964821,0.0,0.0
2023-03-01 10:45:00-05:00,146.66000366210938,146.77000427246094,146.35000610351562,146.49000549316406,1576661,0.0,0.0
2023-03-01 11:00:00-05:00,146.47000122070312,146.47000122070312,145.41000366210938,145.55999755859375,2088941,0.0,0.0
2023-03-01 11:15:00-05:00,145.5500030517578,146.08999633789062,145.49000549316406,145.9499969482422,2529770,0.0,0.0
2023-03-01 11:30:00-05:00,145.9550018310547,146.2382049560547,145.74000549316406,146.06100463867188,965317,0.0,0.0
2023-03-01 11:45:00-05:00,146.07000732421875,146.6300048828125,146.0500030517578,146.44869995117188,1759214,0.0,0.0
2023-03-01 12:00:00-05:00,146.4600067138672,146.8800048828125,146.32000732421875,146.61000061035156,1204126,0.0,0.0
2023-03-01 12:15:00-05:00,146.61000061035156,146.6750030517578,146.41000366210938,146.4199981689453,872308,0.0,0.0
2023-03-01 12:30:00-05:00,146.42999267578125,146.61000061035156,146.36000061035156,146.5050048828125,842928,0.0,0.0
2023-03-01 12:45:00-05:00,146.51019287109375,146.60499572753906,146.30999755859375,146.38499450683594,773490,0.0,0.0
2023-03-01 13:00:00-05:00,146.38009643554688,146.39999389648438,146.08999633789062,146.18499755859375,796567,0.0,0.0
2023-03-01 13:15:00-05:00,146.19000244140625,146.27999877929688,145.9499969482422,145.97000122070312,870976,0.0,0.0
2023-03-01 13:30:00-05:00,145.97000122070312,146.01499938964844,145.72000122070312,145.91000366210938,959300,0.0,0.0
2023-03-01 13:45:00-05:00,145.89999389648438,145.9199981689453,145.7200927734375,145.8800048828125,698581,0.0,0.0
2023-03-01 14:00:00-05:00,145.875,145.92999267578125,145.60499572753906,145.86000061035156,913946,0.0,0.0
2023-03-01 14:15:00-05:00,145.86000061035156,145.86000061035156,145.35000610351562,145.36000061035156,1274171,0.0,0.0
2023-03-01 14:30:00-05:00,145.3699951171875,145.49000549316406,145.2899932861328,145.43020629882812,1181263,0.0,0.0
2023-03-01 14:45:00-05:00,145.42999267578125,145.60000610351562,145.25999450683594,145.49000549316406,1404812,0.0,0.0
2023-03-01 15:00:00-05:00,145.49000549316406,145.68600463867188,145.38999938964844,145.58360290527344,1684640,0.0,0.0
2023-03-01 15:15:00-05:00,145.58999633789062,145.6199951171875,145.17999267578125,145.22500610351562,1669417,0.0,0.0
2023-03-01 15:30:00-05:00,145.22500610351562,145.4600067138672,145.00999450683594,145.4499969482422,2618124,0.0,0.0
2023-03-01 15:45:00-05:00,145.4499969482422,145.67999267578125,145.1699981689453,145.32000732421875,4698860,0.0,0.0
2023-03-02 09:30:00-05:00,144.3800048828125,144.75,144.10000610351562,144.35000610351562,4363964,0.0,0.0
2023-03-02 09:45:00-05:00,144.35000610351562,144.7899932861328,144.02999877929688,144.33999633789062,2872102,0.0,0.0
2023-03-02 10:00:00-05:00,144.35499572753906,144.7050018310547,144.1300048828125,144.27999877929688,2168803,0.0,0.0
2023-03-02 10:15:00-05:00,144.26499938964844,144.6199951171875,143.89999389648438,144.5500030517578,2028437,0.0,0.0
2023-03-02 10:30:00-05:00,144.55999755859375,144.66000366210938,144.17999267578125,144.4499969482422,1346580,0.0,0.0
2023-03-02 10:45:00-05:00,144.4550018310547,144.64999389648438,144.2899932861328,144.4871063232422,1747717,0.0,0.0
2023-03-02 11:00:00-05:00,144.48500061035156,144.73150634765625,144.2550048828125,144.27000427246094,1084010,0.0,0.0
2023-03-02 11:15:00-05:00,144.29800415039062,144.5500030517578,144.1300048828125,144.2100067138672,1010263,0.0,0.0
2023-03-02 11:30:00-05:00,144.1999969482422,144.25,143.97140502929688,144.08999633789062,1088615,0.0,0.0
2023-03-02 11:45:00-05:00,144.0800018310547,144.3800048828125,144.07000732421875,144.34890747070312,867869,0.0,0.0
2023-03-02 12:00:00-05:00,144.35499572753906,144.5800018310547,144.35499572753906,144.57000732421875,898431,0.0,0.0
2023-03-02 12:15:00-05:00,144.5675048828125,144.61839294433594,144.33999633789062,144.36000061035156,985541,0.0,0.0
2023-03-02 12:30:00-05:00,144.36000061035156,144.66000366210938,144.24000549316406,144.27999877929688,1299436,0.0,0.0
2023-03-02 12:45:00-05:00,144.2899932861328,144.47999572753906,144.22149658203125,144.4499969482422,779997,0.0,0.0
2023-03-02 13:00:00-05:00,144.4600067138672,144.6199951171875,144.36500549316406,144.44500732421875,829936,0.0,0.0
2023-03-02 13:15:00-05:00,144.4499969482422,144.66000366210938,144.27999877929688,144.55999755859375,779686,0.0,0.0
2023-03-02 13:30:00-05:00,144.5500030517578,145.24000549316406,144.5399932861328,144.8300018310547,1851894,0.0,0.0
2023-03-02 13:45:00-05:00,144.82000732421875,145.55990600585938,144.77999877929688,145.5399932861328,1239639,0.0,0.0
2023-03-02 14:00:00-05:00,145.5500030517578,145.99000549316406,145.47000122070312,145.51499938964844,2049556,0.0,0.0
2023-03-02 14:15:00-05:00,145.52000427246094,145.9499969482422,145.38999938964844,145.8740997314453,1673527,0.0,0.0
2023-03-02 14:30:00-05:00,145.8800048828125,146.04820251464844,145.67999267578125,145.81500244140625,1371573,0.0,0.0
2023-03-02 14:45:00-05:00,145.81590270996094,145.92999267578125,145.74000549316406,145.85499572753906,884823,0.0,0.0
2023-03-02 15:00:00-05:00,145.83999633789062,146.00999450683594,145.564697265625,145.98500061035156,1436050,0.0,0.0
2023-03-02 15:15:00-05:00,145.9949951171875,146.30999755859375,145.94000244140625,146.19419860839844,1510712,0.0,0.0
2023-03-02 15:30:00-05:00,146.19000244140625,146.7100067138672,146.125,146.25999450683594,2589187,0.0,0.0
2023-03-02 15:45:00-05:00,146.25,146.39999389648438,145.72999572753906,145.9199981689453,4303764,0.0,0.0
2023-03-03 09:30:00-05:00,147.62989807128906,148.89999389648438,147.4499969482422,148.52499389648438,7381527,0.0,0.0
2023-03-03 09:45:00-05:00,148.52999877929688,149.47999572753906,148.52000427246094,149.47000122070312,3797121,0.0,0.0
2023-03-03 10:00:00-05:00,149.47000122070312,149.9600067138672,149.02999877929688,149.91990661621094,4005806,0.0,0.0
2023-03-03 10:15:00-05:00,149.91839599609375,150.16000366210938,149.52000427246094,150.14999389648438,3140633,0.0,0.0
2023-03-03 10:30:00-05:00,150.13999938964844,150.1699981689453,149.4438934326172,149.77330017089844,2285624,0.0,0.0
2023-03-03 10:45:00-05:00,149.77999877929688,150.0449981689453,149.4499969482422,149.63839721679688,2101807,0.0,0.0
2023-03-03 11:00:00-05:00,149.63999938964844,149.875,149.4499969482422,149.69000244140625,1462849,0.0,0.0
2023-03-03 11:15:00-05:00,149.6999969482422,149.94000244140625,149.375,149.57000732421875,1542066,0.0,0.0
2023-03-03 11:30:00-05:00,149.5749969482422,149.75999450683594,149.25999450683594,149.41000366210938,1621111,0.0,0.0
2023-03-03 11:45:00-05:00,149.4127960205078,149.97999572753906,149.3699951171875,149.83999633789062,1553341,0.0,0.0
2023-03-03 12:00:00-05:00,149.83670043945312,149.96009826660156,149.7100067138672,149.77099609375,1134951,0.0,0.0
2023-03-03 12:15:00-05:00,149.77999877929688,150.02999877929688,149.7100067138672,149.91419982910156,2353668,0.0,0.0
2023-03-03 12:30:00-05:00,149.9149932861328,149.9250030517578,149.60009765625,149.78990173339844,1214115,0.0,0.0
2023-03-03 12:45:00-05:00,149.78500366210938,150.24000549316406,149.75999450683594,150.21170043945312,1532195,0.0,0.0
2023-03-03 13:00:00-05:00,150.22999572753906,150.32000732421875,150.0800018310547,150.18670654296875,2466336,0.0,0.0
2023-03-03 13:15:00-05:00,150.18499755859375,150.19000244140625,149.8845977783203,150.1013946533203,1376190,0.0,0.0
2023-03-03 13:30:00-05:00,150.10499572753906,150.17860412597656,149.91000366210938,150.0299072265625,1228032,0.0,0.0
2023-03-03 13:45:00-05:00,150.02999877929688,150.25,150.02999877929688,150.22869873046875,1155245,0.0,0.0
2023-03-03 14:00:00-05:00,150.22000122070312,150.55999755859375,150.10000610351562,150.52999877929688,1505676,0.0,0.0
2023-03-03 14:15:00-05:00,150.52499389648438,150.80999755859375,150.5,150.75999450683594,1807347,0.0,0.0
2023-03-03 14:30:00-05:00,150.75999450683594,150.88999938964844,150.6201934814453,150.77999877929688,1469656,0.0,0.0
2023-03-03 14:45:00-05:00,150.781494140625,150.83999633789062,150.63999938964844,150.8300018310547,1159233,0.0,0.0
2023-03-03 15:00:00-05:00,150.8350067138672,150.92999267578125,150.6999969482422,150.8350067138672,1899996,0.0,0.0
2023-03-03 15:15:00-05:00,150.83999633789062,150.97000122070312,150.64999389648438,150.9199981689453,1698630,0.0,0.0
2023-03-03 15:30:00-05:00,150.91000366210938,150.9499969482422,150.75999450683594,150.90499877929688,2142849,0.0,0.0
2023-03-03 15:45:00-05:00,150.89999389648438,151.11000061035156,150.52999877929688,151.10000610351562,5304773,0.0,0.0
2023-03-06 09:30:00-05:00,153.78500366210938,155.02999877929688,153.46009826660156,154.64999389648438,11318409,0.0,0.0
2023-03-06 09:45:00-05:00,154.66000366210938,154.90499877929688,153.4600067138672,154.42990112304688,5197471,0.0,0.0
2023-03-06 10:00:00-05:00,154.41000366210938,154.88999938964844,154.13999938964844,154.83999633789062,4386278,0.0,0.0
2023-03-06 10:15:00-05:00,154.8300018310547,155.25,154.66000366210938,155.02999877929688,3274000,0.0,0.0
2023-03-06 10:30:00-05:00,155.031005859375,155.52999877929688,154.75999450683594,155.4499969482422,3594663,0.0,0.0
2023-03-06 10:45:00-05:00,155.4499969482422,155.5800018310547,155.1199951171875,155.14669799804688,4315058,0.0,0.0
2023-03-06 11:00:00-05:00,155.14999389648438,155.88999938964844,155.14999389648438,155.85000610351562,3050210,0.0,0.0
2023-03-06 11:15:00-05:00,155.85000610351562,156.07000732421875,155.3699951171875,155.39999389648438,3485315,0.0,0.0
2023-03-06 11:30:00-05:00,155.39500427246094,155.8000030517578,155.31350708007812,155.8000030517578,2201328,0.0,0.0
2023-03-06 11:45:00-05:00,155.79010009765625,155.875,155.5050048828125,155.73500061035156,1798995,0.0,0.0
2023-03-06 12:00:00-05:00,155.73500061035156,156.1199951171875,155.67709350585938,156.11000061035156,2729500,0.0,0.0
2023-03-06 12:15:00-05:00,156.110107421875,156.3000030517578,155.83999633789062,155.90499877929688,2387697,0.0,0.0
2023-03-06 12:30:00-05:00,155.9001007080078,155.9001007080078,155.5,155.5,1995413,0.0,0.0
2023-03-06 12:45:00-05:00,155.5,155.50999450683594,154.9600067138672,155.05999755859375,2786553,0.0,0.0
2023-03-06 13:00:00-05:00,155.05999755859375,155.19000244140625,154.8415069580078,155.14999389648438,2038465,0.0,0.0
2023-03-06 13:15:00-05:00,155.15499877929688,155.44500732421875,154.99000549316406,155.10989379882812,2184340,0.0,0.0
2023-03-06 13:30:00-05:00,155.10000610351562,155.17999267578125,154.6699981689453,154.97500610351562,1936041,0.0,0.0
2023-03-06 13:45:00-05:00,154.97000122070312,154.97500610351562,154.5,154.5500030517578,1782601,0.0,0.0
2023-03-06 14:00:00-05:00,154.5500030517578,154.6300048828125,154.2299041748047,154.4243927001953,2546882,0.0,0.0
2023-03-06 14:15:00-05:00,154.4199981689453,154.4250030517578,154.00999450683594,154.27000427246094,1941959,0.0,0.0
2023-03-06 14:30:00-05:00,154.25999450683594,154.5,154.1199951171875,154.5,2027054,0.0,0.0
2023-03-06 14:45:00-05:00,154.49000549316406,154.49000549316406,153.9600067138672,154.1175994873047,1998054,0.0,0.0
2023-03-06 15:00:00-05:00,154.1199951171875,154.29580688476562,153.8784942626953,154.0399932861328,2196360,0.0,0.0
2023-03-06 15:15:00-05:00,154.0449981689453,154.08999633789062,153.8000030517578,153.94000244140625,1851597,0.0,0.0
2023-03-06 15:30:00-05:00,153.9499969482422,154.14999389648438,153.82000732421875,154.09500122070312,2208492,0.0,0.0
2023-03-06 15:45:00-05:00,154.10000610351562,154.19000244140625,153.6999969482422,153.8699951171875,4249766,0.0,0.0
2023-03-07 09:30:00-05:00,153.6999969482422,154.0299072265625,153.14999389648438,153.60000610351562,4800270,0.0,0.0
2023-03-07 09:45:00-05:00,153.59750366210938,153.92999267578125,153.4499969482422,153.84759521484375,1950449,0.0,0.0
2023-03-07 10:00:00-05:00,153.85000610351562,153.86000061035156,151.77999877929688,152.1999969482422,4583782,0.0,0.0
2023-03-07 10:15:00-05:00,152.2100067138672,152.75999450683594,151.85000610351562,152.44500732421875,2522336,0.0,0.0
2023-03-07 10:30:00-05:00,152.4510040283203,153.6300048828125,152.32000732421875,152.72000122070312,2717954,0.0,0.0
2023-03-07 10:45:00-05:00,152.7100067138672,153.14999389648438,152.11000061035156,152.19140625,2280656,0.0,0.0
2023-03-07 11:00:00-05:00,152.2100067138672,152.6699981689453,152.10000610351562,152.22000122070312,1696721,0.0,0.0
2023-03-07 11:15:00-05:00,152.2100067138672,152.5399932861328,152.0800018310547,152.2550048828125,1453307,0.0,0.0
2023-03-07 11:30:00-05:00,152.25,152.77000427246094,152.10000610351562,152.75999450683594,1432075,0.0,0.0
2023-03-07 11:45:00-05:00,152.7550048828125,152.7550048828125,151.97000122070312,152.0655975341797,1741478,0.0,0.0
2023-03-07 12:00:00-05:00,152.05999755859375,152.3300018310547,151.8000030517578,152.1699981689453,2430527,0.0,0.0
2023-03-07 12:15:00-05:00,152.1699981689453,153.08990478515625,152.1199951171875,152.64990234375,1890007,0.0,0.0
2023-03-07 12:30:00-05:00,152.6490936279297,152.72999572753906,152.36000061035156,152.4600067138672,1061773,0.0,0.0
2023-03-07 12:45:00-05:00,152.47999572753906,152.72999572753906,152.33999633789062,152.42880249023438,1217236,0.0,0.0
2023-03-07 13:00:00-05:00,152.4199981689453,152.5,152.10000610351562,152.25,1164117,0.0,0.0
2023-03-07 13:15:00-05:00,152.25,152.5399932861328,152.19000244140625,152.49169921875,1058983,0.0,0.0
2023-03-07 13:30:00-05:00,152.48170471191406,152.69000244140625,152.0,152.0500030517578,1378924,0.0,0.0
2023-03-07 13:45:00-05:00,152.0399932861328,152.08999633789062,151.74000549316406,151.8300018310547,1414123,0.0,0.0
2023-03-07 14:00:00-05:00,151.82000732421875,152.0399932861328,151.74000549316406,151.89500427246094,1192211,0.0,0.0
2023-03-07 14:15:00-05:00,151.88999938964844,152.0,151.4622039794922,151.4989013671875,1397756,0.0,0.0
2023-03-07 14:30:00-05:00,151.49000549316406,151.6649932861328,151.30999755859375,151.35000610351562,1227642,0.0,0.0
2023-03-07 14:45:00-05:00,151.33999633789062,151.52000427246094,151.13999938964844,151.17950439453125,1298416,0.0,0.0
2023-03-07 15:00:00-05:00,151.17999267578125,151.44000244140625,151.1300048828125,151.1800994873047,1296705,0.0,0.0
2023-03-07 15:15:00-05:00,151.19000244140625,151.39999389648438,151.14999389648438,151.19000244140625,1262400,0.0,0.0
2023-03-07 15:30:00-05:00,151.18499755859375,151.6300048828125,151.16000366210938,151.5,1706206,0.0,0.0
2023-03-07 15:45:00-05:00,151.4949951171875,151.77000427246094,151.38999938964844,151.5800018310547,3711511,0.0,0.0
2023-03-08 09:30:00-05:00,152.80999755859375,153.10000610351562,152.3350067138672,152.36459350585938,5184108,0.0,0.0
2023-03-08 09:45:00-05:00,152.3699951171875,152.86000061035156,152.3000030517578,152.64999389648438,2108453,0.0,0.0
2023-03-08 10:00:00-05:00,152.66000366210938,152.9199981689453,151.8300018310547,152.67999267578125,3050740,0.0,0.0
2023-03-08 10:15:00-05:00,152.69000244140625,153.0399932861328,152.17999267578125,152.6392059326172,2307234,0.0,0.0
2023-03-08 10:30:00-05:00,152.63999938964844,153.2100067138672,152.52000427246094,152.83999633789062,1985300,0.0,0.0
2023-03-08 10:45:00-05:00,152.85000610351562,152.8820037841797,152.3300018310547,152.61000061035156,1456210,0.0,0.0
2023-03-08 11:00:00-05:00,152.60000610351562,153.02000427246094,152.5,152.85000610351562,1403583,0.0,0.0
2023-03-08 11:15:00-05:00,152.83999633789062,152.92999267578125,152.5,152.58999633789062,1048981,0.0,0.0
2023-03-08 11:30:00-05:00,152.60000610351562,153.05999755859375,152.35000610351562,152.94000244140625,1533129,0.0,0.0
2023-03-08 11:45:00-05:00,152.92999267578125,153.47000122070312,152.8800048828125,153.33999633789062,1566639,0.0,0.0
2023-03-08 12:00:00-05:00,153.35000610351562,153.41000366210938,152.72000122070312,152.7949981689453,1378272,0.0,0.0
2023-03-08 12:15:00-05:00,152.79800415039062,152.9499969482422,152.67999267578125,152.75,950278,0.0,0.0
2023-03-08 12:30:00-05:00,152.72999572753906,153.05499267578125,152.35000610351562,153.0,1400420,0.0,0.0
2023-03-08 12:45:00-05:00,152.9949951171875,153.0399932861328,152.61000061035156,152.8300018310547,962972,0.0,0.0
2023-03-08 13:00:00-05:00,152.83999633789062,152.94009399414062,152.41000366210938,152.57000732421875,1229479,0.0,0.0
2023-03-08 13:15:00-05:00,152.57000732421875,152.64999389648438,152.25,152.3350067138672,937549,0.0,0.0
2023-03-08 13:30:00-05:00,152.33999633789062,152.41000366210938,152.05999755859375,152.2050018310547,933403,0.0,0.0
2023-03-08 13:45:00-05:00,152.19000244140625,152.38999938964844,152.0500030517578,152.2899932861328,1076729,0.0,0.0
2023-03-08 14:00:00-05:00,152.27999877929688,152.64500427246094,152.22999572753906,152.46600341796875,1044353,0.0,0.0
2023-03-08 14:15:00-05:00,152.4600067138672,152.80999755859375,152.3699951171875,152.8000030517578,921542,0.0,0.0
2023-03-08 14:30:00-05:00,152.7906036376953,152.98959350585938,152.64999389648438,152.72000122070312,1091255,0.0,0.0
2023-03-08 14:45:00-05:00,152.72000122070312,152.75,152.49000549316406,152.5,930448,0.0,0.0
2023-03-08 15:00:00-05:00,152.50999450683594,152.61000061035156,152.13999938964844,152.2100067138672,1249435,0.0,0.0
2023-03-08 15:15:00-05:00,152.22000122070312,152.32000732421875,152.07000732421875,152.24000549316406,1416818,0.0,0.0
2023-03-08 15:30:00-05:00,152.25,153.00999450683594,152.2100067138672,152.94000244140625,1713988,0.0,0.0
2023-03-08 15:45:00-05:00,152.9499969482422,153.25999450683594,152.6999969482422,152.88999938964844,3780289,0.0,0.0
2023-03-09 09:30:00-05:00,153.5590057373047,153.94000244140625,152.9488067626953,153.84500122070312,4473501,0.0,0.0
2023-03-09 09:45:00-05:00,153.83999633789062,154.38499450683594,153.83999633789062,154.29490661621094,2524936,0.0,0.0
2023-03-09 10:00:00-05:00,154.2949981689453,154.53500366210938,154.118896484375,154.26499938964844,2243053,0.0,0.0
2023-03-09 10:15:00-05:00,154.27000427246094,154.27000427246094,153.6300048828125,153.9853057861328,1841617,0.0,0.0
2023-03-09 10:30:00-05:00,154.0,154.5,153.9499969482422,154.4499969482422,1738553,0.0,0.0
2023-03-09 10:45:00-05:00,154.4499969482422,154.47999572753906,153.88999938964844,153.91000366210938,1407139,0.0,0.0
2023-03-09 11:00:00-05:00,153.8699951171875,154.3184051513672,153.85000610351562,154.3184051513672,1459079,0.0,0.0
2023-03-09 11:15:00-05:00,154.30999755859375,154.39999389648438,154.0800018310547,154.09500122070312,1236226,0.0,0.0
2023-03-09 11:30:00-05:00,154.10000610351562,154.32020568847656,153.9949951171875,154.17979431152344,918196,0.0,0.0
2023-03-09 11:45:00-05:00,154.17999267578125,154.4512939453125,154.05999755859375,154.10000610351562,1136195,0.0,0.0
2023-03-09 12:00:00-05:00,154.11000061035156,154.14999389648438,153.5688934326172,153.889892578125,1498109,0.0,0.0
2023-03-09 12:15:00-05:00,153.88999938964844,154.22000122070312,153.75,154.1302032470703,1038130,0.0,0.0
2023-03-09 12:30:00-05:00,154.13999938964844,154.19500732421875,153.60000610351562,153.6488037109375,1069489,0.0,0.0
2023-03-09 12:45:00-05:00,153.64999389648438,153.71730041503906,153.4499969482422,153.5500030517578,1178580,0.0,0.0
2023-03-09 13:00:00-05:00,153.55999755859375,153.6300048828125,153.13999938964844,153.25860595703125,1375049,0.0,0.0
2023-03-09 13:15:00-05:00,153.25,153.298095703125,152.52000427246094,152.64739990234375,1520368,0.0,0.0
2023-03-09 13:30:00-05:00,152.63999938964844,152.63999938964844,152.13009643554688,152.4199981689453,1410857,0.0,0.0
2023-03-09 13:45:00-05:00,152.41000366210938,152.47000122070312,151.8300018310547,151.9512939453125,1651890,0.0,0.0
2023-03-09 14:00:00-05:00,151.9600067138672,151.97999572753906,151.50999450683594,151.91000366210938,1741762,0.0,0.0
2023-03-09 14:15:00-05:00,151.91000366210938,152.1199951171875,151.625,151.6291046142578,1392026,0.0,0.0
2023-03-09 14:30:00-05:00,151.63499450683594,151.89999389648438,151.22000122070312,151.67999267578125,1575123,0.0,0.0
2023-03-09 14:45:00-05:00,151.67999267578125,151.8300018310547,151.22000122070312,151.30250549316406,1308640,0.0,0.0
2023-03-09 15:00:00-05:00,151.30999755859375,151.41000366210938,150.8800048828125,151.02999877929688,1933818,0.0,0.0
2023-03-09 15:15:00-05:00,151.03500366210938,151.0500030517578,150.22500610351562,150.4300994873047,2278214,0.0,0.0
2023-03-09 15:30:00-05:00,150.4582977294922,150.9949951171875,150.27999877929688,150.83999633789062,2419143,0.0,0.0
2023-03-09 15:45:00-05:00,150.83999633789062,151.17990112304688,150.4499969482422,150.5500030517578,4447574,0.0,0.0
2023-03-10 09:30:00-05:00,150.25,150.44000244140625,149.11000061035156,149.19000244140625,5865172,0.0,0.0
2023-03-10 09:45:00-05:00,149.19500732421875,149.95889282226562,148.88999938964844,149.77499389648438,3526911,0.0,0.0
2023-03-10 10:00:00-05:00,149.7899932861328,150.49000549316406,149.77999877929688,149.8957061767578,3143035,0.0,0.0
2023-03-10 10:15:00-05:00,149.89990234375,150.0,149.27000427246094,149.4532012939453,2266638,0.0,0.0
2023-03-10 10:30:00-05:00,149.46499633789062,150.02000427246094,149.30999755859375,149.35000610351562,1979914,0.0,0.0
2023-03-10 10:45:00-05:00,149.3300018310547,150.41000366210938,149.1699981689453,150.41000366210938,2145355,0.0,0.0
2023-03-10 11:00:00-05:00,150.0800018310547,150.6199951171875,149.97000122070312,150.0,1998593,0.0,0.0
2023-03-10 11:15:00-05:00,149.99000549316406,150.52999877929688,149.77130126953125,150.44000244140625,2111404,0.0,0.0
2023-03-10 11:30:00-05:00,150.44000244140625,150.94000244140625,150.32000732421875,150.39990234375,1978266,0.0,0.0
2023-03-10 11:45:00-05:00,150.4199981689453,150.48109436035156,149.75,149.85000610351562,1726256,0.0,0.0
2023-03-10 12:00:00-05:00,149.86000061035156,150.0500030517578,149.0399932861328,149.14999389648438,1676324,0.0,0.0
2023-03-10 12:15:00-05:00,149.13999938964844,149.42999267578125,149.1300048828125,149.4199981689453,1014535,0.0,0.0
2023-03-10 12:30:00-05:00,149.4199981689453,150.0,149.27999877929688,149.66000366210938,1582806,0.0,0.0
2023-03-10 12:45:00-05:00,149.64999389648438,149.72000122070312,149.0301055908203,149.16969299316406,1096642,0.0,0.0
2023-03-10 13:00:00-05:00,149.1699981689453,149.39999389648438,149.0800018310547,149.14999389648438,1126998,0.0,0.0
2023-03-10 13:15:00-05:00,149.1300048828125,149.13999938964844,148.19000244140625,148.39999389648438,2348493,0.0,0.0
2023-03-10 13:30:00-05:00,148.39999389648438,148.4199981689453,147.8699951171875,148.00999450683594,1873952,0.0,0.0
2023-03-10 13:45:00-05:00,147.99420166015625,148.25999450683594,147.85000610351562,148.1999053955078,2086372,0.0,0.0
2023-03-10 14:00:00-05:00,148.1999969482422,148.83999633789062,148.1699981689453,148.4499969482422,2289217,0.0,0.0
2023-03-10 14:15:00-05:00,148.43499755859375,148.50999450683594,147.83999633789062,147.92999267578125,1578209,0.0,0.0
2023-03-10 14:30:00-05:00,147.9199981689453,148.75999450683594,147.9199981689453,148.2100067138672,2005532,0.0,0.0
2023-03-10 14:45:00-05:00,148.22000122070312,149.0,148.1999969482422,148.64999389648438,2210940,0.0,0.0
2023-03-10 15:00:00-05:00,148.66000366210938,148.77000427246094,148.10000610351562,148.35000610351562,2301742,0.0,0.0
2023-03-10 15:15:00-05:00,148.35000610351562,148.63999938964844,147.9199981689453,148.3800048828125,2206597,0.0,0.0
2023-03-10 15:30:00-05:00,148.3800048828125,148.44000244140625,147.6199951171875,147.7100067138672,2505748,0.0,0.0
2023-03-10 15:45:00-05:00,147.72999572753906,148.66000366210938,147.60960388183594,148.47999572753906,5189215,0.0,0.0
2023-03-13 09:30:00-04:00,147.80499267578125,150.10000610351562,147.6999969482422,148.75,7144831,0.0,0.0
2023-03-13 09:45:00-04:00,148.75,151.13999938964844,148.56100463867188,150.74000549316406,4770440,0.0,0.0
2023-03-13 10:00:00-04:00,150.74000549316406,151.47000122070312,150.27000427246094,150.889892578125,4064035,0.0,0.0
2023-03-13 10:15:00-04:00,150.8699951171875,151.2550048828125,150.31509399414062,150.85000610351562,3434785,0.0,0.0
2023-03-13 10:30:00-04:00,150.8699951171875,151.8699951171875,150.5399932861328,150.99000549316406,3695191,0.0,0.0
2023-03-13 10:45:00-04:00,150.97999572753906,151.75,150.19000244140625,151.56109619140625,3457553,0.0,0.0
2023-03-13 11:00:00-04:00,151.56500244140625,152.5500030517578,151.34010314941406,152.0753936767578,3700600,0.0,0.0
2023-03-13 11:15:00-04:00,152.08999633789062,152.66000366210938,151.61000061035156,152.55999755859375,3180674,0.0,0.0
2023-03-13 11:30:00-04:00,152.55999755859375,152.9199981689453,152.25999450683594,152.67410278320312,2838204,0.0,0.0
2023-03-13 11:45:00-04:00,152.66000366210938,153.13999938964844,152.22999572753906,152.61000061035156,2976952,0.0,0.0
2023-03-13 12:00:00-04:00,152.61000061035156,153.10000610351562,152.0500030517578,152.47999572753906,2653045,0.0,0.0
2023-03-13 12:15:00-04:00,152.4600067138672,152.77999877929688,151.97999572753906,152.24000549316406,2086447,0.0,0.0
2023-03-13 12:30:00-04:00,152.22999572753906,152.5845947265625,151.69000244140625,152.2899932861328,2077171,0.0,0.0
2023-03-13 12:45:00-04:00,152.2899932861328,152.5,151.47000122070312,151.8000030517578,1888980,0.0,0.0
2023-03-13 13:00:00-04:00,151.8000030517578,151.86000061035156,151.0500030517578,151.59500122070312,1972316,0.0,0.0
2023-03-13 13:15:00-04:00,151.58999633789062,151.89999389648438,150.99000549316406,151.24000549316406,1815836,0.0,0.0
2023-03-13 13:30:00-04:00,151.22999572753906,151.92999267578125,150.8800048828125,151.7899932861328,2109322,0.0,0.0
2023-03-13 13:45:00-04:00,151.77000427246094,152.0399932861328,151.52999877929688,151.90440368652344,1409315,0.0,0.0
2023-03-13 14:00:00-04:00,151.9199981689453,152.3699951171875,151.75999450683594,152.02999877929688,1805005,0.0,0.0
2023-03-13 14:15:00-04:00,152.0399932861328,152.5399932861328,151.94000244140625,152.22999572753906,1953728,0.0,0.0
2023-03-13 14:30:00-04:00,152.22000122070312,152.6999969482422,151.88999938964844,152.16690063476562,2124510,0.0,0.0
